StudentId,Gender,Major,Age,Country,Dates,Topic,Sentiment,Feedback,"Graduate Count=IF(C2=""Graduate"",COUNTIF($C$2:C2,""Graduate""),"""")",Undergraduate Count
10591533,Female,Undergraduate,20,Nepal,9/26/2024,Visa Issues,Negative,Negative experience with visa issues.     ,,1134
20591189,Male,Graduate,21,Russia,10/1/2024,Tuition,Positive,Positive experience with tuition.         ,790,
10591534,Female,Undergraduate,25,New Zealand,10/10/2024,Visa Issues,Neutral,Neutral experience with visa issues.      ,,1135
10591535,Male,Undergraduate,19,Australia,1/5/2024,Language Barrier,Very Negative,Very Negative experience with language barrier.     ,,1136
20591190,Female,Graduate,28,Singapore,2/10/2024,Social Life,Very Negative,Very Negative experience with social life.    ,791,
10591536,Male,Undergraduate,20,Netherlands,2/27/2024,Language Barrier,Negative,Negative experience with language barrier.      ,,1137
20591191,Female,Graduate,26,Belgium,3/1/2024,Housing,Very Positive,Very Positive experience with housing.  ,792,
10591537,Male,Undergraduate,22,Nepal,3/6/2024,Housing,Neutral,Neutral experience with housing.  ,,1138
10591538,Female,Undergraduate,18,Argentina,3/26/2024,Social Life,Positive,Positive experience with social life.  ,,1139
20591192,Male,Graduate,29,New Zealand,4/9/2024,Weather,Positive,Positive experience with weather.      ,793,
10591539,Female,Undergraduate,20,Nigeria,4/20/2024,Tuition,Neutral,Neutral experience with tuition.  ,,1140
20591193,Male,Graduate,25,Philippines,5/2/2024,Health Insurance,Negative,Negative experience with health insurance.      ,794,
10591540,Female,Undergraduate,19,Romania,5/3/2024,Academic Pressure,Neutral,Neutral experience with academic pressure.   ,,1141
10591541,Male,Undergraduate,21,Canada,5/7/2024,Weather,Negative,Negative experience with weather.  ,,1142
20591194,Female,Graduate,24,Ghana,5/16/2024,Cultural Differences,Very Positive,Very Positive experience with cultural differences.        ,795,
10591542,Male,Undergraduate,20,Sweden,1/16/2024,Health Insurance,Very Negative,Very Negative experience with health insurance.      ,,1143
20591195,Female,Graduate,26,Belgium,2/1/2024,Cultural Differences,Very Positive,Very Positive experience with cultural differences.    ,796,
10591543,Male,Undergraduate,22,Sweden,2/9/2024,Weather,Very Positive,Very Positive experience with weather.       ,,1144
10591544,Female,Undergraduate,18,Czech Republic,3/15/2024,Academic Pressure,Very Negative,Very Negative experience with academic pressure.        ,,1145
20591196,Male,Graduate,27,Sri Lanka,3/22/2024,Job Search,Very Positive,Very Positive experience with job search.  ,797,
10591545,Female,Undergraduate,20,Finland,4/2/2024,Academic Pressure,Very Positive,Very Positive experience with academic pressure. ,,1146
20591197,Male,Graduate,25,Romania,4/27/2024,Housing,Negative,Negative experience with housing.        ,798,
10591546,Female,Undergraduate,19,Ukraine,5/1/2024,Job Search,Very Positive,Very Positive experience with job search.   ,,1147
10591547,Male,Undergraduate,21,Singapore,5/6/2024,Health Insurance,Negative,Negative experience with health insurance.     ,,1148
20591198,Female,Graduate,24,United Kingdom,5/16/2024,Health Insurance,Very Positive,Very Positive experience with health insurance.        ,799,
10591548,Male,Undergraduate,20,Denmark,5/18/2024,Language Barrier,Very Negative,Very Negative experience with language barrier.  ,,1149
20591199,Female,Graduate,26,Japan,5/21/2024,Cultural Differences,Very Positive,Very Positive experience with cultural differences.       ,800,
10591549,Male,Undergraduate,22,United Kingdom,6/5/2024,Tuition,Positive,Positive experience with tuition.        ,,1150
10591550,Female,Undergraduate,18,Morocco,6/13/2024,Health Insurance,Neutral,Neutral experience with health insurance.        ,,1151
20591200,Male,Graduate,29,Japan,7/26/2024,Weather,Neutral,Neutral experience with weather.      ,801,
10591551,Female,Undergraduate,20,India,8/7/2024,Health Insurance,Negative,Negative experience with health insurance.      ,,1152
20591201,Male,Graduate,25,Canada,8/12/2024,Job Search,Neutral,Neutral experience with job search.  ,802,
10591552,Female,Undergraduate,19,Nigeria,8/14/2024,Social Life,Negative,Negative experience with social life.  ,,1153
10591553,Male,Undergraduate,21,Australia,9/26/2024,Tuition,Very Positive,Very Positive experience with tuition.       ,,1154
20591202,Female,Graduate,24,China,10/10/2024,Housing,Very Positive,Very Positive experience with housing.    ,803,
10591554,Male,Undergraduate,20,Austria,10/30/2024,Health Insurance,Very Positive,Very Positive experience with health insurance.        ,,1155
20591203,Female,Graduate,26,Algeria,11/23/2024,Housing,Neutral,Neutral experience with housing.        ,804,
10591555,Male,Undergraduate,22,Japan,11/27/2024,Tuition,Very Negative,Very Negative experience with tuition.      ,,1156
10591556,Female,Undergraduate,18,Mexico,12/30/2024,Job Search,Very Negative,Very Negative experience with job search.     ,,1157
20591204,Male,Graduate,29,Philippines,1/3/2024,Visa Issues,Neutral,Neutral experience with visa issues.    ,805,
10591557,Female,Undergraduate,20,Hungary,1/8/2024,Weather,Neutral,Neutral experience with weather.    ,,1158
20591205,Male,Graduate,25,Belgium,1/11/2024,Housing,Positive,Positive experience with housing.        ,806,
10591558,Female,Undergraduate,19,Australia,1/22/2024,Housing,Very Positive,Very Positive experience with housing. ,,1159
10591559,Male,Undergraduate,21,Ethiopia,2/6/2024,Housing,Very Negative,Very Negative experience with housing.      ,,1160
20591206,Female,Graduate,24,Brazil,2/7/2024,Weather,Very Positive,Very Positive experience with weather.    ,807,
10591560,Male,Undergraduate,20,Ireland,2/28/2024,Job Search,Very Negative,Very Negative experience with job search.    ,,1161
20591207,Female,Graduate,26,Chile,3/22/2024,Weather,Positive,Positive experience with weather.   ,808,
10591561,Male,Undergraduate,22,Nepal,4/1/2024,Job Search,Negative,Negative experience with job search.         ,,1162
10591562,Female,Undergraduate,18,Thailand,5/3/2024,Social Life,Very Negative,Very Negative experience with social life.       ,,1163
20591208,Male,Graduate,27,Kenya,5/6/2024,Visa Issues,Positive,Positive experience with visa issues.   ,809,
10591563,Female,Undergraduate,20,Peru,6/4/2024,Weather,Very Positive,Very Positive experience with weather.      ,,1164
20591209,Male,Graduate,25,Indonesia,6/15/2024,Visa Issues,Neutral,Neutral experience with visa issues.        ,810,
10591564,Female,Undergraduate,19,Sri Lanka,6/25/2024,Cultural Differences,Very Positive,Very Positive experience with cultural differences.      ,,1165
10591565,Male,Undergraduate,21,Sweden,6/29/2024,Language Barrier,Negative,Negative experience with language barrier.       ,,1166
20591210,Female,Graduate,24,Ukraine,7/12/2024,Social Life,Very Negative,Very Negative experience with social life.   ,811,
10591566,Male,Undergraduate,20,South Korea,7/13/2024,Social Life,Very Positive,Very Positive experience with social life. ,,1167
20591211,Female,Graduate,26,Russia,8/16/2024,Health Insurance,Negative,Negative experience with health insurance.        ,812,
10591567,Male,Undergraduate,22,Pakistan,8/24/2024,Housing,Very Negative,Very Negative experience with housing.        ,,1168
10591568,Female,Undergraduate,18,Philippines,9/4/2024,Job Search,Positive,Positive experience with job search.   ,,1169
20591212,Male,Graduate,29,Greece,9/6/2024,Academic Pressure,Very Negative,Very Negative experience with academic pressure.     ,813,
10591569,Female,Undergraduate,20,Romania,9/13/2024,Job Search,Very Positive,Very Positive experience with job search.       ,,1170
20591213,Male,Graduate,25,Czech Republic,9/16/2024,Weather,Very Positive,Very Positive experience with weather.   ,814,
10591570,Female,Undergraduate,19,Germany,9/21/2024,Job Search,Very Negative,Very Negative experience with job search.  ,,1171
10591571,Male,Undergraduate,21,Pakistan,1/1/2024,Visa Issues,Positive,Positive experience with visa issues.   ,,1172
20591214,Female,Graduate,24,Norway,1/2/2024,Academic Pressure,Neutral,Neutral experience with academic pressure.    ,815,
10591572,Male,Undergraduate,20,New Zealand,2/1/2024,Visa Issues,Very Positive,Very Positive experience with visa issues.     ,,1173
20591215,Female,Graduate,26,Belgium,2/9/2024,Weather,Negative,Negative experience with weather.        ,816,
10591573,Male,Undergraduate,22,Morocco,2/10/2024,Housing,Negative,Negative experience with housing.       ,,1174
10591574,Female,Undergraduate,18,Norway,2/22/2024,Weather,Positive,Positive experience with weather.   ,,1175
20591216,Male,Graduate,27,Russia,3/5/2024,Health Insurance,Positive,Positive experience with health insurance.        ,817,
10591575,Female,Undergraduate,20,United Arab Emirates,3/13/2024,Housing,Negative,Negative experience with housing.      ,,1176
20591217,Male,Graduate,25,Switzerland,4/5/2024,Academic Pressure,Very Positive,Very Positive experience with academic pressure.        ,818,
10591576,Female,Undergraduate,19,Germany,4/10/2024,Tuition,Neutral,Neutral experience with tuition.     ,,1177
10591577,Male,Undergraduate,21,India,5/1/2024,Language Barrier,Positive,Positive experience with language barrier.    ,,1178
20591218,Female,Graduate,24,Nepal,5/30/2024,Tuition,Negative,Negative experience with tuition.   ,819,
10591578,Male,Undergraduate,20,India,7/2/2024,Weather,Positive,Positive experience with weather.     ,,1179
20591219,Female,Graduate,26,Canada,7/26/2024,Housing,Negative,Negative experience with housing.     ,820,
10591579,Male,Undergraduate,22,Finland,7/29/2024,Job Search,Very Positive,Very Positive experience with job search.   ,,1180
10591580,Female,Undergraduate,18,Spain,8/3/2024,Housing,Very Negative,Very Negative experience with housing.        ,,1181
20591220,Male,Graduate,29,Canada,8/5/2024,Language Barrier,Very Positive,Very Positive experience with language barrier.        ,821,
10591581,Female,Undergraduate,20,Nepal,8/15/2024,Language Barrier,Very Positive,Very Positive experience with language barrier.  ,,1182
20591221,Male,Graduate,25,Portugal,9/14/2024,Visa Issues,Neutral,Neutral experience with visa issues.        ,822,
10591582,Female,Undergraduate,19,Poland,10/3/2024,Cultural Differences,Neutral,Neutral experience with cultural differences.    ,,1183
10591583,Male,Undergraduate,21,China,10/9/2024,Housing,Neutral,Neutral experience with housing.      ,,1184
20591222,Female,Graduate,24,Mexico,10/12/2024,Academic Pressure,Very Positive,Very Positive experience with academic pressure.  ,823,
10591584,Male,Undergraduate,20,Iran,11/2/2024,Visa Issues,Very Positive,Very Positive experience with visa issues.  ,,1185
20591223,Female,Graduate,26,Ireland,11/18/2024,Housing,Very Positive,Very Positive experience with housing.   ,824,
10591585,Male,Undergraduate,22,Czech Republic,1/9/2024,Tuition,Neutral,Neutral experience with tuition.  ,,1186
10591586,Female,Undergraduate,18,Algeria,2/9/2024,Tuition,Neutral,Neutral experience with tuition.  ,,1187
20591224,Male,Graduate,27,United States,2/15/2024,Health Insurance,Very Negative,Very Negative experience with health insurance.  ,825,
10591587,Female,Undergraduate,20,Hungary,2/16/2024,Tuition,Neutral,Neutral experience with tuition.    ,,1188
20591225,Male,Graduate,25,Australia,2/29/2024,Cultural Differences,Very Positive,Very Positive experience with cultural differences.    ,826,
10591588,Female,Undergraduate,19,Sri Lanka,3/15/2024,Language Barrier,Very Negative,Very Negative experience with language barrier.       ,,1189
10591589,Male,Undergraduate,21,Switzerland,3/18/2024,Language Barrier,Very Positive,Very Positive experience with language barrier.    ,,1190
20591226,Female,Graduate,24,Morocco,3/27/2024,Tuition,Negative,Negative experience with tuition.       ,827,
10591590,Male,Undergraduate,20,Turkey,4/22/2024,Tuition,Very Positive,Very Positive experience with tuition.  ,,1191
20591227,Female,Graduate,26,South Korea,6/12/2024,Language Barrier,Neutral,Neutral experience with language barrier.        ,828,
10591591,Male,Undergraduate,22,Morocco,6/15/2024,Social Life,Very Positive,Very Positive experience with social life.        ,,1192
10591592,Female,Undergraduate,18,Portugal,7/9/2024,Language Barrier,Very Positive,Very Positive experience with language barrier.      ,,1193
20591228,Male,Graduate,29,Brazil,7/27/2024,Visa Issues,Positive,Positive experience with visa issues.     ,829,
10591593,Female,Undergraduate,20,United Kingdom,8/3/2024,Cultural Differences,Neutral,Neutral experience with cultural differences.     ,,1194
20591229,Male,Graduate,25,Chile,8/16/2024,Cultural Differences,Very Negative,Very Negative experience with cultural differences.  ,830,
10591594,Female,Undergraduate,19,Ireland,8/26/2024,Housing,Very Positive,Very Positive experience with housing.        ,,1195
10591595,Male,Undergraduate,21,Thailand,9/17/2024,Weather,Negative,Negative experience with weather.     ,,1196
20591230,Female,Graduate,24,Sri Lanka,9/25/2024,Visa Issues,Very Positive,Very Positive experience with visa issues.     ,831,
20591231,Male,Graduate,20,Italy,9/26/2024,Weather,Very Positive,Very Positive experience with weather.        ,832,
10591596,Female,Undergraduate,26,Sweden,10/1/2024,Health Insurance,Neutral,Neutral experience with health insurance.      ,,1197
20591232,Male,Graduate,22,Sweden,10/10/2024,Weather,Negative,Negative experience with weather. ,833,
10591597,Female,Undergraduate,18,Ukraine,1/5/2024,Weather,Very Negative,Very Negative experience with weather.         ,,1198
20591233,Male,Graduate,27,Vietnam,2/10/2024,Job Search,Very Negative,Very Negative experience with job search.  ,834,
10591598,Female,Undergraduate,20,Kenya,2/27/2024,Job Search,Very Negative,Very Negative experience with job search.      ,,1199
10591599,Male,Undergraduate,25,Czech Republic,3/1/2024,Weather,Very Positive,Very Positive experience with weather.       ,,1200
20591234,Female,Graduate,19,Nigeria,3/6/2024,Weather,Very Negative,Very Negative experience with weather.      ,835,
10591600,Male,Undergraduate,21,France,3/26/2024,Tuition,Neutral,Neutral experience with tuition.   ,,1201
20591235,Female,Graduate,24,South Korea,4/9/2024,Social Life,Very Positive,Very Positive experience with social life.   ,836,
10591601,Male,Undergraduate,20,Hungary,4/20/2024,Health Insurance,Negative,Negative experience with health insurance.   ,,1202
